run_id	train_energy	valid_energy	test_energy	total_energy	v_map@5	v_ndcg@5	v_prec@5	v_recall@5	v_map@10	v_ndcg@10	v_prec@10	v_recall@10	v_map@20	v_ndcg@20	v_prec@20	v_recall@20	v_map@50	v_ndcg@50	v_prec@50	v_recall@50	t_map@5	t_ndcg@5	t_prec@5	t_recall@5	t_map@10	t_ndcg@10	t_prec@10	t_recall@10	t_map@20	t_ndcg@20	t_prec@20	t_recall@20	t_map@50	t_ndcg@50	t_prec@50	t_recall@50
VBPR-baby(883, 0.0001, T)	0.00748112252770144	0.12276389544567867	0.12273490313394175	0.25297992110732187	0.0109	0.0136	0.0046	0.0209	0.0126	0.0179	0.0038	0.0339	0.0143	0.0232	0.0029	0.0543	0.0155	0.0311	0.0020	0.0943	0.0109	0.0136	0.0046	0.0209	0.0126	0.0179	0.0038	0.0339	0.0140	0.0230	0.0030	0.0536	0.0152	0.0310	0.0021	0.0929
VBPR-baby(883, 0.001, T)	0.006570751255025374	0.12033377141329461	0.04769291980883503	0.174597442477155	0.0112	0.0138	0.0045	0.0208	0.0131	0.0186	0.0039	0.0352	0.0145	0.0234	0.0029	0.0549	0.0157	0.0312	0.0020	0.0938	0.0112	0.0138	0.0045	0.0208	0.0131	0.0186	0.0039	0.0352	0.0145	0.0236	0.0030	0.0549	0.0157	0.0319	0.0021	0.0954
VBPR-baby(883, 0.01, T)	0.006714392238538171	0.12147365649720401	0.12120039173785924	0.24938844047360142	0.0120	0.0149	0.0049	0.0229	0.0140	0.0200	0.0042	0.0383	0.0154	0.0251	0.0031	0.0594	0.0167	0.0335	0.0022	0.1016	0.0120	0.0149	0.0049	0.0229	0.0140	0.0200	0.0042	0.0383	0.0154	0.0253	0.0033	0.0591	0.0168	0.0342	0.0023	0.1026
VBPR-baby(883, 0.1, T)	0.004390521260890555	0.03183628918555031	0.17770464270926692	0.21393145315570777	0.0132	0.0165	0.0055	0.0253	0.0154	0.0219	0.0046	0.0417	0.0168	0.0276	0.0035	0.0657	0.0183	0.0372	0.0024	0.1135	0.0132	0.0165	0.0055	0.0253	0.0154	0.0219	0.0046	0.0417	0.0170	0.0280	0.0036	0.0654	0.0186	0.0381	0.0026	0.1154
FREEDOM-baby(883, 0.0001, 2, 2, T)	0.008617667152051981	0.10473646865196154	0.031715625517207274	0.1450697613212208	0.0198	0.0249	0.0084	0.0382	0.0228	0.0323	0.0067	0.0608	0.0259	0.0411	0.0050	0.0947	0.0280	0.0543	0.0034	0.1614	0.0198	0.0249	0.0084	0.0382	0.0228	0.0323	0.0067	0.0608	0.0251	0.0408	0.0052	0.0941	0.0273	0.0548	0.0036	0.1636
FREEDOM-baby(883, 0.0001, 2, 3, T)	0.011066063734678926	0.038838532462376736	0.038893512790287445	0.08879810898734311	0.0197	0.0248	0.0085	0.0383	0.0226	0.0321	0.0067	0.0606	0.0262	0.0414	0.0050	0.0949	0.0283	0.0547	0.0034	0.1624	0.0197	0.0248	0.0085	0.0383	0.0226	0.0321	0.0067	0.0606	0.0250	0.0410	0.0053	0.0952	0.0272	0.0550	0.0037	0.1646
FREEDOM-baby(883, 0.0001, 3, 2, T)	0.011277878082499863	0.04094886361799177	0.040956086230628616	0.09318282793112025	0.0194	0.0243	0.0082	0.0371	0.0225	0.0319	0.0067	0.0604	0.0257	0.0405	0.0049	0.0929	0.0276	0.0530	0.0033	0.1557	0.0194	0.0243	0.0082	0.0371	0.0225	0.0319	0.0067	0.0604	0.0248	0.0405	0.0052	0.0940	0.0268	0.0534	0.0035	0.1578
FREEDOM-baby(883, 0.0001, 3, 3, T)	0.011791820610984605	0.03804869410413253	0.11081933558604998	0.1606598503011671	0.0189	0.0238	0.0081	0.0363	0.0221	0.0315	0.0066	0.0597	0.0257	0.0406	0.0049	0.0934	0.0278	0.0542	0.0034	0.1615	0.0189	0.0238	0.0081	0.0363	0.0221	0.0315	0.0066	0.0597	0.0244	0.0400	0.0052	0.0931	0.0266	0.0541	0.0036	0.1626
FREEDOM-baby(883, 0.001, 2, 2, T)	0.007953576847114788	0.1046282807594509	0.10451400790042747	0.21709586550699317	0.0199	0.0249	0.0084	0.0383	0.0228	0.0323	0.0067	0.0608	0.0259	0.0412	0.0050	0.0949	0.0280	0.0544	0.0034	0.1616	0.0199	0.0249	0.0084	0.0383	0.0228	0.0323	0.0067	0.0608	0.0251	0.0408	0.0052	0.0942	0.0273	0.0548	0.0036	0.1633
FREEDOM-baby(883, 0.001, 2, 3, T)	0.01080166845640872	0.11161405328475053	0.038604539059020025	0.16102026080017928	0.0197	0.0247	0.0084	0.0379	0.0227	0.0323	0.0068	0.0612	0.0262	0.0413	0.0050	0.0949	0.0283	0.0548	0.0034	0.1628	0.0197	0.0247	0.0084	0.0379	0.0227	0.0323	0.0068	0.0612	0.0251	0.0411	0.0053	0.0953	0.0272	0.0551	0.0037	0.1650
FREEDOM-baby(883, 0.001, 3, 2, T)	0.011226690010657844	0.1870423161723302	0.041410168146286834	0.23967917432927488	0.0194	0.0243	0.0082	0.0371	0.0225	0.0319	0.0067	0.0603	0.0257	0.0405	0.0049	0.0929	0.0276	0.0530	0.0033	0.1555	0.0194	0.0243	0.0082	0.0371	0.0225	0.0319	0.0067	0.0603	0.0248	0.0405	0.0052	0.0939	0.0268	0.0534	0.0035	0.1577
FREEDOM-baby(883, 0.001, 3, 3, T)	0.01141602203310254	0.11090990361461035	0.038016393693601935	0.16034231934131482	0.0190	0.0238	0.0081	0.0363	0.0221	0.0315	0.0066	0.0597	0.0257	0.0407	0.0049	0.0934	0.0278	0.0542	0.0034	0.1614	0.0190	0.0238	0.0081	0.0363	0.0221	0.0315	0.0066	0.0597	0.0244	0.0401	0.0052	0.0932	0.0266	0.0541	0.0036	0.1624
FREEDOM-baby(883, 0.01, 2, 2, T)	0.007915812920710323	0.104875765851371	0.031990514632263406	0.14478209340434472	0.0198	0.0248	0.0084	0.0378	0.0228	0.0322	0.0067	0.0606	0.0262	0.0412	0.0050	0.0940	0.0283	0.0546	0.0034	0.1616	0.0198	0.0248	0.0084	0.0378	0.0228	0.0322	0.0067	0.0606	0.0251	0.0408	0.0052	0.0941	0.0273	0.0551	0.0037	0.1647
FREEDOM-baby(883, 0.01, 2, 3, T)	0.010209918242093965	0.10907401910324524	0.10811317485523911	0.22739711220057832	0.0194	0.0245	0.0083	0.0377	0.0224	0.0319	0.0067	0.0604	0.0262	0.0414	0.0050	0.0950	0.0283	0.0547	0.0034	0.1619	0.0194	0.0245	0.0083	0.0377	0.0224	0.0319	0.0067	0.0604	0.0248	0.0409	0.0053	0.0952	0.0270	0.0548	0.0037	0.1643
FREEDOM-baby(883, 0.01, 3, 2, T)	0.010631439920801199	0.039338341485166586	0.039522722289962356	0.08949250369593015	0.0191	0.0240	0.0082	0.0372	0.0221	0.0315	0.0067	0.0600	0.0258	0.0406	0.0049	0.0927	0.0278	0.0533	0.0033	0.1564	0.0191	0.0240	0.0082	0.0372	0.0221	0.0315	0.0067	0.0600	0.0244	0.0402	0.0052	0.0938	0.0265	0.0535	0.0036	0.1596
FREEDOM-baby(883, 0.01, 3, 3, T)	0.011555042657920879	0.037991129735756954	0.037976741436606676	0.08752291383028452	0.0189	0.0236	0.0080	0.0362	0.0220	0.0314	0.0066	0.0597	0.0257	0.0405	0.0049	0.0930	0.0278	0.0541	0.0034	0.1614	0.0189	0.0236	0.0080	0.0362	0.0220	0.0314	0.0066	0.0597	0.0243	0.0401	0.0052	0.0935	0.0265	0.0540	0.0036	0.1622
FREEDOM-baby(883, 0.1, 2, 2, T)	0.009549247856157126	0.035776461777823454	0.035719363076901475	0.08104507271088206	0.0202	0.0250	0.0083	0.0379	0.0232	0.0327	0.0068	0.0612	0.0263	0.0414	0.0050	0.0944	0.0284	0.0546	0.0034	0.1608	0.0202	0.0250	0.0083	0.0379	0.0232	0.0327	0.0068	0.0612	0.0256	0.0415	0.0053	0.0956	0.0277	0.0548	0.0036	0.1609
FREEDOM-baby(883, 0.1, 2, 3, T)	0.014755930709174858	0.05207484205330642	0.052166161717528206	0.11899693448000949	0.0205	0.0257	0.0087	0.0397	0.0235	0.0332	0.0069	0.0626	0.0262	0.0414	0.0050	0.0945	0.0283	0.0542	0.0034	0.1586	0.0205	0.0257	0.0087	0.0397	0.0235	0.0332	0.0069	0.0626	0.0257	0.0413	0.0052	0.0941	0.0278	0.0546	0.0036	0.1597
FREEDOM-baby(883, 0.1, 3, 2, T)	0.010668807004892726	0.11310614632318378	0.04004454161810509	0.1638194949461816	0.0197	0.0246	0.0083	0.0375	0.0228	0.0322	0.0068	0.0609	0.0257	0.0406	0.0049	0.0930	0.0277	0.0535	0.0033	0.1580	0.0197	0.0246	0.0083	0.0375	0.0228	0.0322	0.0068	0.0609	0.0251	0.0411	0.0053	0.0953	0.0271	0.0536	0.0035	0.1573
FREEDOM-baby(883, 0.1, 3, 3, T)	0.01972754402200906	0.136154948040985	0.13692774234601185	0.2928102344090059	0.0207	0.0257	0.0086	0.0392	0.0237	0.0332	0.0068	0.0619	0.0253	0.0404	0.0049	0.0934	0.0273	0.0526	0.0033	0.1545	0.0207	0.0257	0.0086	0.0392	0.0237	0.0332	0.0068	0.0619	0.0259	0.0412	0.0052	0.0929	0.0278	0.0536	0.0035	0.1538
FREEDOM-baby(883, 0.0001, 2, 2, I)	0.011588538336228412	0.10702731729353118	0.17958532748804953	0.29820118311780913	0.0199	0.0249	0.0084	0.0383	0.0228	0.0323	0.0067	0.0607	0.0259	0.0410	0.0050	0.0945	0.0279	0.0543	0.0034	0.1610	0.0199	0.0249	0.0084	0.0383	0.0228	0.0323	0.0067	0.0607	0.0251	0.0408	0.0052	0.0942	0.0273	0.0548	0.0036	0.1635
FREEDOM-baby(883, 0.0001, 2, 3, I)	0.014740513678624166	0.11428546482737963	0.1142769031015401	0.24330288160754387	0.0196	0.0246	0.0083	0.0377	0.0227	0.0322	0.0068	0.0610	0.0262	0.0413	0.0050	0.0948	0.0282	0.0547	0.0034	0.1621	0.0196	0.0246	0.0083	0.0377	0.0227	0.0322	0.0068	0.0610	0.0250	0.0411	0.0053	0.0954	0.0272	0.0552	0.0037	0.1656
FREEDOM-baby(883, 0.0001, 3, 2, I)	0.01532596062415811	0.044198021788640504	0.19003212930393001	0.24955611171672865	0.0194	0.0243	0.0082	0.0372	0.0225	0.0319	0.0067	0.0604	0.0256	0.0405	0.0049	0.0928	0.0276	0.0530	0.0033	0.1558	0.0194	0.0243	0.0082	0.0372	0.0225	0.0319	0.0067	0.0604	0.0248	0.0405	0.0052	0.0939	0.0268	0.0535	0.0035	0.1579
FREEDOM-baby(883, 0.0001, 3, 3, I)	0.015074217323891342	0.11338538390024609	0.11330752853411671	0.24176712975825415	0.0189	0.0237	0.0081	0.0363	0.0219	0.0313	0.0066	0.0594	0.0257	0.0406	0.0050	0.0935	0.0278	0.0541	0.0034	0.1615	0.0189	0.0237	0.0081	0.0363	0.0219	0.0313	0.0066	0.0594	0.0243	0.0399	0.0052	0.0930	0.0265	0.0540	0.0036	0.1628
FREEDOM-baby(883, 0.001, 2, 2, I)	0.011533629854459843	0.10871663788011493	0.10870332399678684	0.2289535917313616	0.0199	0.0250	0.0085	0.0385	0.0228	0.0324	0.0068	0.0612	0.0265	0.0414	0.0050	0.0938	0.0286	0.0547	0.0034	0.1606	0.0199	0.0250	0.0085	0.0385	0.0228	0.0324	0.0068	0.0612	0.0252	0.0410	0.0052	0.0946	0.0274	0.0551	0.0037	0.1643
FREEDOM-baby(883, 0.001, 2, 3, I)	0.016845848860871992	0.2662125723737532	0.19344500222702682	0.476503423461652	0.0198	0.0249	0.0085	0.0385	0.0229	0.0327	0.0069	0.0622	0.0262	0.0414	0.0050	0.0949	0.0283	0.0548	0.0034	0.1622	0.0198	0.0249	0.0085	0.0385	0.0229	0.0327	0.0069	0.0622	0.0253	0.0415	0.0054	0.0968	0.0274	0.0551	0.0037	0.1642
FREEDOM-baby(883, 0.001, 3, 2, I)	0.01515757760120652	0.19026221257977377	0.04394785771948058	0.24936764790046084	0.0196	0.0245	0.0083	0.0377	0.0226	0.0319	0.0067	0.0603	0.0259	0.0407	0.0049	0.0928	0.0278	0.0531	0.0033	0.1550	0.0196	0.0245	0.0083	0.0377	0.0226	0.0319	0.0067	0.0603	0.0249	0.0406	0.0052	0.0940	0.0269	0.0536	0.0035	0.1582
FREEDOM-baby(883, 0.001, 3, 3, I)	0.022026602604980974	0.059323803132260024	0.0592842869087612	0.1406346926460022	0.0201	0.0250	0.0085	0.0383	0.0232	0.0328	0.0068	0.0618	0.0260	0.0409	0.0049	0.0932	0.0280	0.0537	0.0033	0.1573	0.0201	0.0250	0.0085	0.0383	0.0232	0.0328	0.0068	0.0618	0.0253	0.0409	0.0052	0.0934	0.0274	0.0540	0.0035	0.1583
FREEDOM-baby(883, 0.01, 2, 2, I)	0.010665916265547509	0.0336493735337163	0.10629931635556591	0.15061460615482972	0.0199	0.0248	0.0084	0.0378	0.0229	0.0325	0.0068	0.0616	0.0258	0.0408	0.0049	0.0934	0.0279	0.0540	0.0034	0.1600	0.0199	0.0248	0.0084	0.0378	0.0229	0.0325	0.0068	0.0616	0.0253	0.0414	0.0053	0.0959	0.0274	0.0547	0.0036	0.1619
FREEDOM-baby(883, 0.01, 2, 3, I)	0.015381627567428958	0.11696604033450905	0.11670121796963388	0.24904888587157187	0.0201	0.0250	0.0084	0.0380	0.0231	0.0326	0.0068	0.0615	0.0258	0.0410	0.0050	0.0943	0.0278	0.0539	0.0034	0.1590	0.0201	0.0250	0.0084	0.0380	0.0231	0.0326	0.0068	0.0615	0.0256	0.0419	0.0054	0.0976	0.0277	0.0553	0.0036	0.1637
FREEDOM-baby(883, 0.01, 3, 2, I)	0.011551652840516513	0.2521109592861718	0.17941575298639356	0.44307836511308185	0.0194	0.0243	0.0082	0.0370	0.0224	0.0318	0.0066	0.0600	0.0251	0.0398	0.0048	0.0912	0.0272	0.0529	0.0033	0.1571	0.0194	0.0243	0.0082	0.0370	0.0224	0.0318	0.0066	0.0600	0.0248	0.0406	0.0052	0.0943	0.0269	0.0538	0.0036	0.1591
FREEDOM-baby(883, 0.01, 3, 3, I)	0.01937286467724385	0.1980411996100562	0.12477543774331898	0.34218950203061904	0.0195	0.0244	0.0083	0.0376	0.0224	0.0316	0.0066	0.0595	0.0254	0.0403	0.0049	0.0928	0.0273	0.0529	0.0033	0.1557	0.0195	0.0244	0.0083	0.0376	0.0224	0.0316	0.0066	0.0595	0.0248	0.0406	0.0052	0.0947	0.0269	0.0539	0.0036	0.1600
FREEDOM-baby(883, 0.1, 2, 2, I)	0.012910579156437266	0.03874487370911105	0.03877919364663722	0.09043464651218552	0.0192	0.0237	0.0078	0.0351	0.0223	0.0314	0.0065	0.0586	0.0245	0.0389	0.0047	0.0896	0.0265	0.0518	0.0033	0.1542	0.0192	0.0237	0.0078	0.0351	0.0223	0.0314	0.0065	0.0586	0.0246	0.0401	0.0051	0.0924	0.0267	0.0535	0.0036	0.1589
FREEDOM-baby(883, 0.1, 2, 3, I)	0.01739218212366893	0.05001055479711849	0.04975987073121517	0.11716260765200258	0.0192	0.0239	0.0080	0.0359	0.0223	0.0317	0.0066	0.0598	0.0246	0.0394	0.0048	0.0913	0.0266	0.0519	0.0033	0.1542	0.0192	0.0239	0.0080	0.0359	0.0223	0.0317	0.0066	0.0598	0.0246	0.0399	0.0051	0.0918	0.0268	0.0539	0.0036	0.1609
FREEDOM-baby(883, 0.1, 3, 2, I)	0.013911642255856116	0.04091762753452047	0.04086191231720938	0.09569118210758595	0.0188	0.0233	0.0078	0.0349	0.0219	0.0309	0.0065	0.0581	0.0240	0.0381	0.0046	0.0875	0.0260	0.0510	0.0032	0.1521	0.0188	0.0233	0.0078	0.0349	0.0219	0.0309	0.0065	0.0581	0.0240	0.0390	0.0050	0.0895	0.0262	0.0527	0.0035	0.1571
FREEDOM-baby(883, 0.1, 3, 3, I)	0.019514964234010754	0.05255133821742116	0.05241348893550962	0.12447979138694154	0.0188	0.0237	0.0081	0.0366	0.0217	0.0309	0.0065	0.0584	0.0241	0.0386	0.0047	0.0891	0.0261	0.0513	0.0032	0.1529	0.0188	0.0237	0.0081	0.0366	0.0217	0.0309	0.0065	0.0584	0.0239	0.0393	0.0051	0.0913	0.0261	0.0530	0.0036	0.1587
LATTICE-baby(883, 0.001, 2, 10, I)	0.0144302437280221	0.04121855082867913	0.041155985595758844	0.09680478015246008	0.0171	0.0212	0.0070	0.0315	0.0196	0.0273	0.0056	0.0501	0.0200	0.0325	0.0040	0.0762	0.0219	0.0445	0.0029	0.1364	0.0171	0.0212	0.0070	0.0315	0.0196	0.0273	0.0056	0.0501	0.0215	0.0344	0.0044	0.0774	0.0233	0.0461	0.0031	0.1355
LATTICE-baby(883, 0.001, 2, 20, I)	0.010670565993380926	0.10525255673396999	0.10507866947024073	0.22100179219759164	0.0161	0.0202	0.0069	0.0308	0.0183	0.0258	0.0054	0.0479	0.0187	0.0311	0.0040	0.0751	0.0205	0.0427	0.0028	0.1336	0.0161	0.0202	0.0069	0.0308	0.0183	0.0258	0.0054	0.0479	0.0202	0.0330	0.0043	0.0762	0.0221	0.0451	0.0030	0.1360
LATTICE-baby(883, 0.01, 2, 10, I)	0.021113308589506476	0.06398730319396251	0.28264527564083025	0.36774588742429926	0.0166	0.0207	0.0070	0.0316	0.0191	0.0270	0.0056	0.0508	0.0204	0.0332	0.0041	0.0781	0.0222	0.0445	0.0029	0.1349	0.0166	0.0207	0.0070	0.0316	0.0191	0.0270	0.0056	0.0508	0.0211	0.0343	0.0044	0.0791	0.0229	0.0461	0.0031	0.1374
LATTICE-baby(883, 0.01, 2, 20, I)	0.02803648877306715	0.230728600972971	0.44924632193724534	0.7080114116832834	0.0169	0.0212	0.0072	0.0325	0.0194	0.0273	0.0057	0.0513	0.0207	0.0337	0.0042	0.0798	0.0224	0.0447	0.0029	0.1348	0.0169	0.0212	0.0072	0.0325	0.0194	0.0273	0.0057	0.0513	0.0212	0.0343	0.0044	0.0781	0.0231	0.0465	0.0031	0.1383
LATTICE-baby(883, 0.1, 2, 10, I)	0.03256672523872518	0.6089066296574063	0.6087298415963978	1.2502031964925293	0.0152	0.0193	0.0067	0.0299	0.0175	0.0250	0.0053	0.0474	0.0202	0.0334	0.0042	0.0796	0.0221	0.0453	0.0030	0.1396	0.0152	0.0193	0.0067	0.0299	0.0175	0.0250	0.0053	0.0474	0.0196	0.0327	0.0043	0.0775	0.0216	0.0457	0.0032	0.1416
LATTICE-baby(883, 0.1, 2, 20, I)	0.03012234289535633	0.4558817292869533	0.5288919675534762	1.0148960397357858	0.0157	0.0198	0.0069	0.0306	0.0180	0.0257	0.0054	0.0483	0.0200	0.0334	0.0043	0.0809	0.0218	0.0450	0.0030	0.1393	0.0157	0.0198	0.0069	0.0306	0.0180	0.0257	0.0054	0.0483	0.0202	0.0338	0.0045	0.0800	0.0221	0.0463	0.0032	0.1417
LATTICE-baby(883, 0.001, 3, 10, I)	0.015562223876446495	0.18713967768132142	0.041676741367055875	0.24437864292482378	0.0163	0.0202	0.0068	0.0301	0.0186	0.0261	0.0055	0.0481	0.0191	0.0316	0.0040	0.0759	0.0209	0.0435	0.0029	0.1352	0.0163	0.0202	0.0068	0.0301	0.0186	0.0261	0.0055	0.0481	0.0205	0.0330	0.0042	0.0749	0.0223	0.0447	0.0030	0.1323
LATTICE-baby(883, 0.001, 3, 20, I)	0.01119274609902056	0.03139716222173373	0.24988087372370882	0.2924707820444631	0.0154	0.0189	0.0062	0.0279	0.0177	0.0248	0.0051	0.0458	0.0184	0.0309	0.0040	0.0753	0.0201	0.0421	0.0028	0.1317	0.0154	0.0189	0.0062	0.0279	0.0177	0.0248	0.0051	0.0458	0.0196	0.0319	0.0041	0.0733	0.0214	0.0434	0.0029	0.1307
LATTICE-baby(883, 0.01, 3, 10, I)	0.026438735356633256	0.14740977006100822	0.1472350182526341	0.3210835236702756	0.0168	0.0210	0.0071	0.0319	0.0192	0.0271	0.0057	0.0505	0.0209	0.0339	0.0042	0.0796	0.0226	0.0447	0.0028	0.1339	0.0168	0.0210	0.0071	0.0319	0.0192	0.0271	0.0057	0.0505	0.0212	0.0345	0.0045	0.0793	0.0231	0.0465	0.0031	0.1384
LATTICE-baby(883, 0.01, 3, 20, I)	0.011597180050399909	0.10575110979083585	0.105730288598627	0.22307857843986276	0.0153	0.0188	0.0062	0.0277	0.0177	0.0246	0.0051	0.0452	0.0188	0.0313	0.0040	0.0757	0.0206	0.0425	0.0028	0.1314	0.0153	0.0188	0.0062	0.0277	0.0177	0.0246	0.0051	0.0452	0.0195	0.0316	0.0041	0.0722	0.0214	0.0437	0.0030	0.1324
LATTICE-baby(883, 0.1, 3, 10, I)	0.03227295956204141	0.2367221553907713	0.3823387097632782	0.6513338247160909	0.0158	0.0195	0.0064	0.0290	0.0183	0.0256	0.0053	0.0475	0.0188	0.0322	0.0042	0.0793	0.0206	0.0439	0.0029	0.1380	0.0158	0.0195	0.0064	0.0290	0.0183	0.0256	0.0053	0.0475	0.0203	0.0333	0.0043	0.0775	0.0223	0.0463	0.0032	0.1421
LATTICE-baby(883, 0.1, 3, 20, I)	0.046383111562646295	0.27658353285570236	0.4947061516431464	0.8176727960614951	0.0168	0.0209	0.0071	0.0315	0.0191	0.0267	0.0055	0.0491	0.0202	0.0333	0.0042	0.0796	0.0221	0.0457	0.0030	0.1419	0.0168	0.0209	0.0071	0.0315	0.0191	0.0267	0.0055	0.0491	0.0211	0.0344	0.0044	0.0793	0.0231	0.0472	0.0032	0.1426
LATTICE-baby(883, 0.001, 3, 10, T)	0.018141900195945547	0.049378609564934874	0.04917009175133931	0.11669060151221973	0.0202	0.0251	0.0084	0.0382	0.0230	0.0322	0.0066	0.0599	0.0252	0.0395	0.0047	0.0897	0.0270	0.0516	0.0032	0.1502	0.0202	0.0251	0.0084	0.0382	0.0230	0.0322	0.0066	0.0599	0.0251	0.0399	0.0050	0.0896	0.0271	0.0523	0.0034	0.1507
LATTICE-baby(883, 0.001, 3, 20, T)	0.01718804581661046	0.2679405172747828	0.26789832561733595	0.5530268887087292	0.0188	0.0235	0.0080	0.0361	0.0217	0.0309	0.0065	0.0586	0.0238	0.0380	0.0047	0.0879	0.0256	0.0498	0.0031	0.1471	0.0188	0.0235	0.0080	0.0361	0.0217	0.0309	0.0065	0.0586	0.0237	0.0384	0.0048	0.0875	0.0257	0.0509	0.0033	0.1490
LATTICE-baby(883, 0.01, 3, 10, T)	0.02200444278664396	0.2815611351907894	0.35445698383224294	0.6580225618096763	0.0191	0.0239	0.0081	0.0365	0.0220	0.0311	0.0065	0.0586	0.0243	0.0387	0.0047	0.0892	0.0263	0.0510	0.0032	0.1507	0.0191	0.0239	0.0081	0.0365	0.0220	0.0311	0.0065	0.0586	0.0242	0.0392	0.0050	0.0903	0.0262	0.0521	0.0035	0.1538
LATTICE-baby(883, 0.01, 3, 20, T)	0.020542763790114837	0.4958573698577251	0.277286624774976	0.793686758422816	0.0187	0.0233	0.0078	0.0357	0.0215	0.0304	0.0063	0.0574	0.0232	0.0378	0.0047	0.0894	0.0251	0.0502	0.0032	0.1516	0.0187	0.0233	0.0078	0.0357	0.0215	0.0304	0.0063	0.0574	0.0237	0.0384	0.0049	0.0884	0.0256	0.0510	0.0034	0.1504
LATTICE-baby(883, 0.1, 3, 10, T)	0.035541071635181075	0.6842092684156154	0.4657430831304719	1.1854934231812684	0.0154	0.0195	0.0068	0.0303	0.0177	0.0254	0.0054	0.0482	0.0200	0.0336	0.0043	0.0818	0.0219	0.0459	0.0030	0.1440	0.0154	0.0195	0.0068	0.0303	0.0177	0.0254	0.0054	0.0482	0.0199	0.0337	0.0045	0.0805	0.0220	0.0467	0.0033	0.1449
LATTICE-baby(883, 0.1, 3, 20, T)	0.04126063181447456	0.26382008169712756	1.0646265288908228	1.3697072424024248	0.0163	0.0204	0.0069	0.0309	0.0188	0.0266	0.0055	0.0497	0.0209	0.0341	0.0043	0.0807	0.0229	0.0467	0.0030	0.1437	0.0163	0.0204	0.0069	0.0309	0.0188	0.0266	0.0055	0.0497	0.0208	0.0345	0.0045	0.0806	0.0230	0.0479	0.0033	0.1465
LATTICE-baby(883, 0.001, 2, 10, T)	0.015191954759419861	0.043898471582254656	0.0438662290503838	0.10295665539205831	0.0206	0.0255	0.0085	0.0387	0.0233	0.0323	0.0066	0.0592	0.0249	0.0397	0.0048	0.0917	0.0268	0.0519	0.0032	0.1529	0.0206	0.0255	0.0085	0.0387	0.0233	0.0323	0.0066	0.0592	0.0253	0.0400	0.0050	0.0892	0.0274	0.0533	0.0035	0.1546
LATTICE-baby(883, 0.001, 2, 20, T)	0.015596770751092403	0.12086163022037488	0.04828559706077791	0.18474399803224517	0.0205	0.0254	0.0085	0.0383	0.0232	0.0321	0.0065	0.0589	0.0247	0.0391	0.0048	0.0897	0.0266	0.0514	0.0032	0.1515	0.0205	0.0254	0.0085	0.0383	0.0232	0.0321	0.0065	0.0589	0.0253	0.0400	0.0050	0.0893	0.0273	0.0525	0.0034	0.1513
LATTICE-baby(883, 0.01, 2, 10, T)	0.02174968142038558	0.13996307494623628	0.14002689030063944	0.3017396466672613	0.0191	0.0239	0.0080	0.0366	0.0221	0.0312	0.0065	0.0588	0.0242	0.0387	0.0047	0.0897	0.0261	0.0509	0.0032	0.1507	0.0191	0.0239	0.0080	0.0366	0.0221	0.0312	0.0065	0.0588	0.0243	0.0393	0.0050	0.0900	0.0261	0.0513	0.0034	0.1495
LATTICE-baby(883, 0.01, 2, 20, T)	0.020322310128901122	0.13527525335279855	0.06233335112675603	0.2179309146084557	0.0196	0.0244	0.0081	0.0374	0.0224	0.0315	0.0065	0.0588	0.0241	0.0386	0.0047	0.0895	0.0261	0.0511	0.0032	0.1523	0.0196	0.0244	0.0081	0.0374	0.0224	0.0315	0.0065	0.0588	0.0246	0.0395	0.0050	0.0900	0.0265	0.0518	0.0034	0.1507
LATTICE-baby(883, 0.1, 2, 10, T)	0.04520150090296351	0.2857215788589784	0.21296971256421304	0.543892792326155	0.0158	0.0200	0.0069	0.0307	0.0183	0.0263	0.0056	0.0500	0.0205	0.0340	0.0043	0.0811	0.0225	0.0462	0.0030	0.1427	0.0158	0.0200	0.0069	0.0307	0.0183	0.0263	0.0056	0.0500	0.0205	0.0346	0.0046	0.0824	0.0225	0.0475	0.0033	0.1466
VBPR-sports(883, 0.0001, I)	0.013561782678984896	0.43670343750032137	0.21780233846255925	0.6680675586418655	0.0051	0.0066	0.0024	0.0104	0.0059	0.0086	0.0019	0.0166	0.0074	0.0117	0.0014	0.0266	0.0079	0.0152	0.0010	0.0437	0.0051	0.0066	0.0024	0.0104	0.0059	0.0086	0.0019	0.0166	0.0065	0.0109	0.0015	0.0252	0.0071	0.0150	0.0011	0.0454
VBPR-sports(883, 0.001, I)	0.011438183279696656	0.28357249205431856	0.2833890208549663	0.5783996961889815	0.0057	0.0072	0.0025	0.0111	0.0067	0.0096	0.0021	0.0184	0.0074	0.0118	0.0015	0.0268	0.0080	0.0152	0.0010	0.0440	0.0057	0.0072	0.0025	0.0111	0.0067	0.0096	0.0021	0.0184	0.0074	0.0122	0.0016	0.0283	0.0080	0.0161	0.0011	0.0475
VBPR-sports(883, 0.01, I)	0.01154899498794722	0.13773905302225692	0.21063073420176726	0.3599187822119714	0.0074	0.0094	0.0033	0.0144	0.0085	0.0121	0.0026	0.0227	0.0093	0.0152	0.0019	0.0355	0.0101	0.0202	0.0013	0.0603	0.0074	0.0094	0.0033	0.0144	0.0085	0.0121	0.0026	0.0227	0.0095	0.0158	0.0021	0.0368	0.0103	0.0210	0.0015	0.0622
